"id","n_abnj","n_all"
"481033",0,1
"481035",0,1
"481036",0,1
"481037",0,1
"481039",0,1
"481040",0,1
"481041",0,1
"481043",0,1
"481044",0,1
"481045",0,1
"481046",0,1
"481052",0,1
"481054",0,1
"481055",0,1
"481056",0,1
"481057",0,1
"481058",0,3
"481059",0,9
"481061",0,11
"481071",0,1
"481098",0,1
"481135",0,1
"481144",0,1
"481158",0,2
"481178",0,1
"481203",0,1
"481204",0,1
"481222",0,1
"481226",0,1
"481233",0,1
"481255",0,1
"481270",0,1
"481272",0,1
"481273",0,1
"481282",0,1
"481286",0,1
"481287",0,1
"481295",0,1
"481300",0,1
"481310",0,1
"481314",0,1
"481318",0,1
"481322",0,2
"481323",0,2
"481324",0,1
"481328",0,1
"481339",0,13
"481340",0,1
"481344",0,1
"481345",0,1
"481347",0,1
"481348",0,16
"481351",0,1
"481353",0,1
"481358",0,1
"481368",0,1
"481375",0,1
"481380",0,3
"481399",0,1
"481405",0,1
"481417",0,1
"481424",0,1
"481432",0,1
"481435",0,1
"481450",0,2
"481459",0,1
"481465",0,1
"481466",0,1
"481467",0,1
"481471",0,1
"481473",0,1
"481477",0,2
"481479",0,2
"481482",0,1
"481486",0,1
"481487",0,1
"481488",0,1
"481493",0,4
"481494",0,1
"481495",0,1
"481496",0,2
"481497",0,1
"481498",0,1
"481499",0,4
"481503",0,3
"481504",0,1
"481505",0,2
"481506",0,1
"481546",0,1
"481547",0,1
"481548",0,1
"481554",0,1
"481555",0,1
"481558",0,2
"481559",0,1
"481564",0,1
"481577",0,1
"481578",0,1
"481579",0,3
"481583",0,1
"481587",0,3
"481588",0,1
"481593",0,1
"481594",0,1
"481600",0,1
"481601",0,1
"481603",0,1
"481605",0,1
"481608",0,1
"481613",0,1
"481614",0,1
"481615",0,1
"481616",0,1
"481619",0,1
"481624",0,1
"481649",0,1
"481672",0,1
"481675",0,1
"481680",0,1
"481684",0,1
"481886",0,5
"481888",0,4
"481978",0,2
"481980",0,1
"481981",0,6
"481984",0,1
"481996",0,10
"482005",0,3
"482010",0,5
"482160",0,1
"482162",0,1
"482171",0,4
"482177",0,1
"482186",0,2
"482203",0,15
"482211",0,1
"482213",0,1
"482217",0,1
"482249",0,1
"482266",0,1
"482268",0,5
"482269",0,4
"482296",0,10
"482304",0,1
"482305",0,9
"482332",0,2
"482334",0,1
"482677",0,3
"482680",0,6
"482686",0,3
"483054",0,2
"483261",0,1
"483262",0,1
"483263",0,1
"483264",0,1
"483265",0,1
"483282",0,1
"483283",0,1
"483309",0,1
"483319",0,1
"483322",0,1
"483323",0,1
"483330",0,7
"483331",0,1
"483335",0,1
"483337",0,1
"483338",0,1
"483339",0,1
"483348",0,1
"483353",0,1
"483362",0,1
"483364",0,1
"483366",0,1
"483368",0,1
"483370",0,1
"483371",0,1
"483372",0,1
"483390",0,1
"483394",0,1
"483395",0,1
"483399",0,1
"483400",0,1
"483408",0,1
"483427",0,1
"483428",0,2
"483432",0,1
"483435",0,3
"483438",0,2
"483445",0,2
"483450",0,1
"483451",0,1
"483459",0,6
"483464",0,1
"483465",0,1
"483512",0,2
"483513",0,2
"483514",0,1
"483522",0,3
"483525",0,1
"483531",0,1
"483536",0,1
"483546",0,1
"483552",0,1
"483557",0,2
"483558",0,1
"483568",0,1
"483581",0,1
"483597",0,19
"483600",0,7
"483601",0,1
"483604",0,4
"483606",0,1
"483612",0,1
"483620",0,1
"483632",0,1
"483638",0,1
"483655",0,1
"483658",0,3
"483665",0,1
"483669",0,7
"483678",0,6
"483680",0,7
"483689",0,1
"483711",0,1
"483712",0,9
"483722",0,4
"483725",0,1
"483727",0,1
"483730",0,1
"483731",0,8
"483732",0,3
"483733",0,1
"483735",0,1
"483739",0,1
"483750",0,2
"483760",0,1
"483768",0,2
"483777",0,1
"483778",0,1
"483782",0,1
"483785",1,1
"483786",0,1
"483788",0,8
"483799",0,1
"483800",0,1
"483802",0,1
"483803",0,1
"483813",0,1
"483842",0,1
"483855",0,6
"483861",0,3
"483870",0,1
"483909",0,2
"483910",0,1
"483912",0,4
"483914",0,1
"483920",0,1
"483922",0,1
"483942",0,1
"483943",0,9
"483944",0,3
"483946",0,1
"483947",0,3
"483954",0,2
"483957",0,1
"483959",0,27
"483964",0,2
"483968",0,1
"483981",0,4
"483982",0,1
"483983",0,9
"483984",0,1
"483985",0,1
"484004",0,6
"484007",0,3
"484012",0,3
"484019",0,46
"484022",0,1
"484025",0,3
"484037",0,2
"484047",0,69
"484049",0,3
"484078",0,1
"484081",0,1
"484082",0,1
"484083",0,1
"484086",0,5
"484099",0,1
"484100",0,1
"484101",0,1
"484102",1,1
"484103",1,1
"484111",0,1
"484112",0,1
"484114",0,1
"484118",0,3
"484138",0,1
"484139",0,1
"484141",0,1
"484164",0,1
"484179",0,1
"484183",0,1
"484198",0,1
"484199",0,2
"484206",0,4
"484207",0,4
"484208",0,4
"484230",0,1
"484231",0,2
"484238",0,1
"484239",0,1
"484246",0,1
"484247",0,1
"484248",0,1
"484249",0,2
"484250",0,1
"484251",0,1
"484253",0,1
"484264",0,2
"484265",0,2
"484266",0,2
"484267",0,2
"484275",0,1
"484276",0,1
"484277",0,1
"484278",0,2
"484279",0,2
"484280",0,1
"484281",0,1
"484282",0,2
"484283",0,1
"484292",0,1
"484321",0,3
"484322",0,9
"484323",0,1
"484331",0,8
"484335",0,17
"484345",0,14
"484354",0,2
"484355",0,2
"484359",0,5
"484364",0,39
"484365",0,2
"484366",0,13
"484369",0,19
"484370",0,16
"484405",0,5
"484408",0,1
"484409",0,1
"484410",0,1
"484411",0,1
"484412",0,1
"484413",0,1
"484446",0,1
"484460",0,1
"484461",0,1
"484462",0,1
"484463",0,1
"484481",0,7
"484494",0,1
"484495",0,1
"484496",0,2
"484497",0,1
"484498",0,1
"484499",0,1
"484500",0,2
"484501",0,1
"484503",0,3
"484504",0,1
"484505",0,2
"484506",0,2
"484507",0,1
"484508",0,1
"484509",0,1
"484511",0,1
"484512",0,1
"484519",0,1
"484521",0,1
"484522",0,1
"484523",0,1
"484525",0,1
"484526",0,1
"484527",0,1
"484530",0,1
"484531",0,1
"484532",0,1
"484533",0,1
"484534",0,1
"484535",0,1
"484536",0,1
"484537",0,1
"484538",0,1
"484548",0,2
"484550",0,2
"484551",0,1
"484552",0,1
"484553",0,1
"484554",0,1
"484555",0,1
"484556",0,1
"484557",0,1
"484558",0,3
"484559",0,1
"484567",0,1
"484571",0,1
"484572",0,1
"484573",0,1
"484575",0,1
"484576",0,1
"484577",0,1
"484578",0,1
"484579",0,1
"484581",0,1
"484583",0,1
"484585",0,2
"484602",0,1
"484603",0,1
"484604",0,4
"484607",0,2
"484608",0,2
"484611",0,2
"484616",0,1
"484619",0,1
"484620",0,2
"484630",0,1
"484639",0,1
"484655",0,1
"484656",0,4
"484661",0,1
"484663",3,9
"484664",8,36
"484667",0,2
"484669",0,6
"484670",0,1
"484672",0,1
"484677",5,10
"484688",1,1
"484692",0,1
"484693",0,47
"484698",0,1
"484700",0,7
"484702",2,8
"484704",0,19
"484706",51,55
"484709",0,15
"484710",0,8
"484720",0,6
"484726",0,9
"484741",0,8
"484751",0,1
"484775",0,4
"484778",0,5
"484787",5,6
"484789",0,17
"484791",0,1
"484793",0,5
"484794",0,1
"484799",0,1
"484802",0,1
"484812",0,3
"484813",0,7
"484819",0,1
"485310",0,1
"485430",0,1
"485605",0,1
"485634",0,1
"485662",0,1
"486753",0,2
"487437",0,4
"487438",0,3
"487534",0,1
"487764",0,13
"487766",0,1
"487975",0,1
"487978",0,9
"487979",0,2
"487981",0,26
"487986",0,1
"487990",0,2
"487994",0,1
"488004",0,6
"488016",12,32
"488017",18,22
"488025",0,157
"488037",0,1
"488042",0,1
"488198",0,13
"488200",0,1
"488201",3,3
"488202",0,2
"488206",0,33
"488208",3,21
"488210",1,6
"488212",3,3
"488215",3,3
"488217",6,6
"488218",0,3
"488219",0,3
"488220",3,3
"488221",0,4
"488222",6,10
"488224",6,6
"488296",0,3
"488299",0,7
"488300",0,2
"488301",0,4
"488302",0,2
"488303",0,5
"488304",0,4
"488305",0,1
"488311",0,7
"488319",0,5
"488321",0,2
"488324",0,5
"488325",0,4
"488328",0,15
"488330",0,1
"488332",0,4
"488333",0,103
"488335",0,4
"488342",0,9
"488345",0,36
"488348",0,2
"488352",0,4
"488354",0,7
"488359",0,4
"488366",0,1
"488375",0,1
"488378",0,5
"488379",0,28
"488385",0,2
"488388",2,2
"488397",0,1
"488398",0,4
"488399",0,5
"488403",0,5
"488405",0,1
"488406",0,1
"488407",0,6
"488410",0,1
"488411",0,1
"488412",0,5
"488419",1,1
"488424",0,4
"488425",16,25
"488428",0,6
"488432",0,2
"488438",0,23
"488440",0,35
"488442",0,146
"488443",0,16
"488445",0,2
"488448",0,9
"488453",0,93
"488456",0,2
"488458",0,2
"488459",0,5
"488460",0,2
"488461",0,2
"488462",0,1
"488463",0,3
"488464",0,1
"488465",0,1
"488466",0,1
"488467",0,4
"488468",0,1
"488469",0,1
"488470",0,3
"488471",0,1
"488472",0,6
"488473",0,1
"488474",0,6
"488475",0,1
"488476",0,1
"488478",0,1
"488480",0,2
"488481",0,6
"488484",0,74
"488487",0,8
"488488",0,69
"488492",0,5
"488497",0,14
"488498",0,13
"488506",0,12
"488507",0,10
"488514",0,11
"488519",0,35
"488520",1,52
"488521",0,97
"488522",0,6
"488528",0,38
"488529",0,2
"488530",0,3
"488531",0,21
"488532",0,10
"488533",0,34
"488534",0,2
"488535",0,11
"488537",0,9
"488539",0,27
"488541",0,2
"488542",0,27
"488544",0,66
"488545",0,9
"488546",0,19
"488547",0,12
"488548",0,6
"488549",0,10
"488550",0,10
"488559",0,1
"488561",0,20
"488562",0,1
"488585",0,3
"488586",0,1
"488587",0,28
"488588",0,19
"488589",0,59
"488590",0,8
"488591",0,8
"488596",0,7
"488606",0,133
"488607",0,1
"488609",0,2
"488610",0,1
"488611",0,1
"488648",0,7
"488649",0,11
"488653",0,3
"488655",0,2
"488656",0,1
"488659",0,1
"488665",0,1
"488666",0,1
"488667",0,1
"488668",0,4
"488669",0,2
"488670",0,3
"488671",0,29
"488672",0,7
"488673",0,4
"488674",0,91
"488676",0,32
"488680",0,51
"488681",0,2
"488682",0,2
"488683",0,2
"488684",0,19
"488685",0,30
"488686",0,76
"488687",0,1
"488688",0,2
"488689",1,9
"488690",0,5
"488691",0,5
"488692",0,2
"488693",0,2
"488694",0,1
"488695",0,2
"488696",0,20
"488699",0,22
"488701",0,9
"488702",0,4
"488703",0,6
"488704",0,1
"488705",0,3
"488706",0,1
"488707",0,2
"488708",0,12
"488709",0,1
"488710",0,1
"488712",0,1
"488719",0,28
"488721",0,2
"488722",0,39
"488724",0,7
"488725",0,9
"488726",0,38
"488727",0,13
"488728",0,51
"488729",0,2
"488730",0,16
"488732",0,32
"488733",0,11
"488735",0,7
"488736",0,6
"488739",0,3
"488743",0,19
"488744",0,12
"488749",0,6
"488750",0,1
"488753",8,37
"488756",0,10
"488760",0,20
"488763",1,2
"488764",0,3
"488765",0,7
"488766",0,7
"488767",0,14
"488768",0,17
"488769",0,35
"488770",0,9
"488773",0,23
"488775",0,22
"488777",0,15
"488781",0,1
"488782",0,34
"488783",0,1
"488784",0,24
"488785",0,12
"488787",0,3
"488788",0,37
"488789",0,4
"488791",0,8
"488792",0,15
"488794",0,5
"488796",0,6
"488803",0,55
"488804",0,2
"488807",0,46
"488808",0,2
"488810",0,9
"488811",0,6
"488813",0,3
"488814",0,7
"488820",0,5
"488821",0,5
"488829",0,10
"488841",0,14
"488844",0,129
"488846",0,13
"488847",0,4
"488848",0,6
"488849",0,2
"488850",0,14
"488852",0,10
"488855",0,8
"488856",0,11
"488859",0,123
"488864",0,2
"488865",0,1
"488866",0,1
"488867",0,1
"488869",0,2
"488874",0,6
"488875",0,2
"488878",0,2
"488880",0,1
"488897",0,1
"488898",0,1
"488901",0,4
"488902",0,3
"488905",0,1
"488906",0,15
"488910",0,14
"488912",0,12
"488913",0,11
"488916",0,8
"488917",0,1
"488921",0,59
"488930",0,4
"488931",0,1
"488935",1,4
"488940",0,3
"488941",0,9
"488943",0,1
"488946",2,2
"488949",0,3
"488950",0,3
"488951",0,3
"488953",0,4
"488956",0,6
"488957",1,435
"488958",0,141
"488959",0,23
"488962",0,220
"488963",0,3
"488965",0,144
"488966",0,2844
"488974",0,26
"488975",0,3
"488976",0,4
"488977",0,18
"488978",0,5
"488983",0,2
"488985",0,4
"488986",0,4
"489043",0,52
"489044",0,1
"489047",0,2
"489058",0,1
"489062",0,119
"489063",0,2
"489065",0,3
"489066",1,148
"489075",0,86
"489077",0,96
"489078",0,13
"489080",0,24
"489088",0,2
"489097",0,16
"489112",0,4
"489114",0,31
"489117",0,45
"489118",0,72
"489119",0,6
"489121",0,1
"489123",0,23
"489124",0,5
"489127",0,3
"489128",0,1
"489135",0,11
"489136",0,1
"489157",0,11
"489161",0,1
"489168",0,13
"489169",0,4
"489171",0,19
"489172",0,11
"489184",0,7
"489193",0,3
"489200",0,1
"489203",0,2
"489206",0,4
"489207",0,181
"489211",0,14
"489213",0,2
"489216",0,12
"489217",0,4
"489218",0,99
"489221",0,3
"489225",1,2
"489228",0,1
"489229",0,10
"489230",0,2
"489232",3,45
"489234",0,10
"489237",0,21
"489238",0,15
"489239",0,28
"489240",0,8
"489241",0,4
"489242",0,26
"489244",0,25
"489245",0,2
"489246",0,6
"489251",0,3
"489252",0,1
"489253",0,6
"489254",0,2
"489255",0,36
"489256",0,7
"489257",0,15
"489258",0,14
"489259",0,1
"489260",0,9
"489261",0,47
"489263",0,74
"489264",0,60
"489265",0,10
"489266",0,9
"489267",0,31
"489268",0,8
"489269",0,3
"489270",0,1
"489271",0,5
"489272",0,25
"489273",0,1
"489274",0,5
"489275",0,13
"489276",0,15
"489277",0,18
"489278",0,6
"489279",0,22
"489280",0,31
"489281",0,83
"489282",0,24
"489283",0,1
"489284",0,1
"489285",0,3
"489286",0,8
"489287",0,19
"489288",0,31
"489289",0,6
"489290",0,4
"489294",0,2
"489295",0,8
"489301",0,1
"489303",0,4
"489306",0,4
"489307",0,15
"489308",0,1
"489311",0,1
"489313",0,1
"489314",0,1
"489323",0,12
"489324",0,26
"489325",0,1
"489326",0,11
"489329",0,11
"489338",0,2
"489339",5,5
"489340",0,3
"489341",0,6
"489343",0,9
"489345",0,2
"489347",0,2
"489348",0,8
"489349",0,13
"489350",0,9
"489367",0,2
"489369",0,6
"489371",0,6
"489376",0,1
"489380",0,8
"489391",0,5
"489392",0,4
"489393",0,1
"489394",0,3
"489396",0,4
"489397",0,6
"489401",0,5
"489402",0,4
"489405",0,3
"489408",0,1
"489420",0,3
"489423",0,8
"489424",0,1
"489425",0,12
"489427",0,65
"489428",0,47
"489429",0,9
"489430",0,2
"489431",0,5
"489432",0,4
"489434",0,10
"489436",0,1
"489437",0,21
"489439",0,1
"489440",0,81
"489442",0,20
"489443",0,6
"489444",0,6
"489445",0,6
"489446",0,3
"489447",0,8
"489449",0,53
"489451",0,4
"489454",0,13
"489455",0,4
"489456",0,18
"489458",0,15
"489459",0,1
"489461",0,2
"489462",0,72
"489463",0,2
"489464",0,1
"489465",0,1
"489466",0,3
"489467",0,2
"489468",0,8
"489472",0,1
"489474",0,29
"489475",0,1
"489485",0,5
"489488",0,3
"489497",0,2
"489498",0,1
"489500",0,4
"489501",0,19
"489502",0,2
"489506",0,1
"489512",0,50
"489516",0,2
"489517",0,1
"489519",0,2
"489522",0,15
"489523",0,1
"489530",0,1
"489531",0,3
"489543",0,43
"489544",0,1
"489550",0,8
"489551",0,4
"489554",0,34
"489555",0,3
"489556",0,3
"489557",0,3
"489561",0,1
"489568",0,5
"489575",0,7
"489576",0,3
"489577",0,7
"489579",0,1
"489584",0,1
"489586",0,1
"489588",0,1
"489601",0,1
"489613",0,2
"489615",0,7
"489626",0,2
"489630",0,3
"489637",0,17
"489641",0,3
"489642",0,1
"489643",0,2
"489645",0,2
"489646",0,1557
"489652",0,53
"489656",0,4
"489659",0,3
"489665",0,1
"489666",0,1
"489668",0,1
"489669",0,1
"489671",0,1
"489672",0,4
"489674",0,2
"489676",0,1
"489677",0,1
"489678",0,10
"489679",0,2
"489681",0,3
"489684",0,2
"489686",0,2
"489689",0,1
"489690",0,4
"489851",0,12
"489855",0,3
"489858",0,1
"489863",0,3
"489866",2,2
"489869",6,7
"489870",0,2
"489871",0,2
"489872",0,1
"489874",0,1
"489876",0,10
"489877",0,1
"489878",0,1
"489879",0,6
"489880",0,3
"489882",0,1
"489887",2,10
"489888",0,1
"489889",0,2
"489892",2,2
"489895",0,8
"489896",0,20
"489898",0,14
"489899",0,89
"489901",0,143
"489903",0,5
"489907",0,5
"489908",0,16
"489910",0,4
"489911",0,2
"489913",0,1
"489992",0,1
"489999",0,1
"490002",0,15
"490004",0,2
"490015",0,7
"490016",0,3
"490018",0,6
"490020",0,9
"490021",2,57
"490023",2,13
"490025",0,34
"490027",0,69
"490032",0,26
"490037",11,64
"490040",0,58
"490055",0,2
"490065",0,1
"490067",0,49
"490069",0,12
"490070",0,69
"490072",0,20
"490074",0,13
"490078",0,42
"490083",0,2
"490086",0,5
"490088",0,12
"490089",0,11
"490103",0,49
"490104",0,50
"490172",0,2
"490198",0,3
"490246",0,1
"490261",0,2
"490283",0,74
"490316",0,2
"490332",0,12
"490348",0,1
"490367",0,2
"490400",0,1
"490438",0,1
"490439",0,7
"490440",0,1
"490441",0,1
"490442",0,4
"490444",0,155
"490445",0,9
"490464",0,3
"490510",0,1
"490548",1,10
"490550",0,6
"490552",0,7
"490553",0,1
"490554",0,20
"490556",4,6
"490558",1,1
"490559",0,27
"490560",0,4
"490562",0,1
"490576",1,1
"490578",0,17
"490584",0,59
"490586",0,1
"490588",0,78
"490600",0,8
"490601",0,1
"490606",1,1
"490615",0,4
"490616",0,53
"490617",0,5
"490622",0,2
"490625",0,1
"490635",0,1
"490638",0,1019
"490655",0,6
"490657",0,14
"490668",0,1
"490670",0,10
"490671",0,4
"490672",0,13
"490673",0,8
"490674",0,6
"490675",2,66
"490676",0,32
"490683",0,37
"490685",0,23
"490686",0,5
"490689",0,1
"490699",0,9
"490703",0,1
"490706",0,2
"490708",1,79
"490709",0,46
"490715",0,3
"490717",0,1
"490719",0,51
"490721",0,2
"490727",0,2
"490728",0,24
"490729",0,66
"490730",19,19
"490731",1,11
"490732",2,4
"490733",1,1
"490735",0,11
"490740",0,6
"490741",0,2
"490747",0,7
"490748",0,380
"490750",0,24
"490751",0,3
"490756",0,1
"490760",0,4
"490762",0,3
"490763",0,2
"490767",0,1
"490771",0,4
"490772",0,10
"490773",0,150
"490775",0,4
"490776",0,38
"490777",0,32
"490780",0,1
"490785",0,9
"490786",0,1
"490788",0,1
"490790",0,1
"490803",1,1
"490815",0,1
"490821",0,1
"490822",0,1
"490832",0,1
"490835",0,1
"490839",0,1
"490844",0,1
"490846",0,2
"490849",0,1
"490857",0,1
"490861",0,11
"490869",2,9
"490871",0,1
"490878",0,46
"490883",0,2
"490885",0,1
"490887",0,5
"490888",1,3
"490889",5,45
"490897",0,2
"490903",0,1
"490909",0,12
"490913",0,90
"490920",0,31
"490921",0,131
"490923",0,2
"490925",2,1552
"490926",0,48
"490927",0,39
"490928",0,26
"490929",0,12
"490930",0,5
"490931",0,42
"490933",0,13
"490934",0,81
"490936",0,29
"490939",0,6
"490940",0,108
"490942",0,120
"490943",0,1
"490944",0,71
"490948",0,70
"490951",0,8
"490960",0,6
"490961",0,4
"490962",0,9
"490964",0,9
"490968",0,43
"490970",0,23
"490972",0,11
"490974",0,24
"490982",0,55
"490986",0,2
"490998",0,1
"491002",1,3
"491004",0,48
"491005",0,2
"491006",0,74
"491007",0,34
"491010",0,2
"491015",0,2
"491018",0,1
"491020",0,3
"491030",0,4
"491035",0,5
"491036",0,3
"491043",0,1
"491045",0,1
"491046",0,2
"491054",0,21
"491059",0,1
"491061",0,5
"491062",0,10
"491076",3,122
"491078",2,10
"491079",0,1
"491085",0,1
"491088",0,34
"491090",0,9
"491092",0,7
"491094",0,5
"491095",0,10
"491096",0,4
"491098",0,3
"491104",0,1
"491106",0,22
"491118",0,7
"491120",0,1
"491122",0,1
"491126",0,1
"491127",0,4
"491128",0,2
"491130",0,1
"491135",0,9
"491136",0,4
"491137",0,4
"491138",0,1
"491142",0,50
"491143",0,8
"491146",0,9
"491147",0,15
"491148",0,13
"491149",0,2
"491156",0,10
"491163",0,115
"491164",0,235
"491171",0,4
"491172",1,2
"491173",0,1
"491178",0,1
"491185",0,7
"491187",0,1
"491189",0,3
"491191",0,7
"491192",0,8
"491204",0,6
"491205",3,5
"491206",0,2
"491211",0,1
"491214",0,100
"491215",0,1
"491217",0,9
"491224",2,2
"491225",1,7
"491226",1,1
"491229",0,3
"491230",0,294
"491231",0,5
"491235",0,14
"491236",0,2
"491239",0,2
"491240",0,75
"491241",0,38
"491248",0,2
"491249",0,43
"491250",0,5
"491252",0,1
"491257",0,1
"491258",0,1
"491264",0,1
"491265",0,1
"491269",0,8
"491287",0,1
"491289",0,8
"491293",0,2
"491294",0,6
"491297",0,2
"491301",0,8
"491303",0,3
"491306",0,4
"491308",0,1
"491309",0,5
"491310",1,2
"491311",9,13
"491315",71,74
"491318",0,1
"491319",0,2
"491324",0,1
"491327",0,2
"491347",0,48
"491348",0,22
"491350",0,2
"491354",0,5
"491356",0,1
"491360",0,1
"491362",0,2
"491364",0,44
"491365",0,1
"491367",0,8
"491368",0,1
"491369",0,1
"491373",0,131
"491376",1,1
"491378",0,1
"491379",1,5
"491383",0,3
"491384",0,4
"491391",0,1
"491393",0,122
"491394",0,135
"491395",0,1
"491399",0,1
"491401",0,2
"491405",0,106
"491407",0,1
"491409",0,1
"491477",0,10
"491479",0,8
"491480",0,4
"491482",1,15
"491486",0,1
"491488",0,20
"491491",0,4
"491492",0,60
"491499",0,9
"491501",0,16
"491504",0,8
"491505",0,17
"491513",0,3
"491514",0,2
"491515",0,1
"491519",0,113
"491522",0,27
"491523",0,6
"491524",0,2
"491525",0,2
"491526",0,3
"491529",0,13
"491530",0,72
"491531",0,122
"491532",0,45
"491533",0,53
"491534",0,118
"491537",0,4
"491539",0,3
"491541",0,28
"491559",0,83
"491560",0,76
"491562",0,32
"491576",0,1
"491578",0,7
"491579",0,15
"491595",0,1
"491614",0,1
"491619",0,2
"491620",0,1
"491622",0,7
"491624",0,25
"491625",0,10
"491626",0,1
"491627",0,5
"491630",0,1
"491633",0,280
"491634",0,3
"491636",0,2
"491637",0,5
"491638",0,1
"491643",0,107
"491646",1,1
"491650",0,222
"491654",0,12
"491655",0,2
"491656",0,29
"491669",0,3
"491674",0,2
"491675",0,1
"491686",0,1
"491687",0,1
"491690",0,2
"491691",0,3
"491693",0,5
"491697",0,2
"491699",0,2
"491701",1,2
"491707",1,3
"491712",0,2
"491719",0,9
"491721",0,5
"491725",0,2
"491728",8,8
"491730",5,11
"491734",196,535
"491736",1,6
"491747",0,2
"491771",0,1
"491772",1,5
"491783",0,5
"491786",0,1
"491797",0,4
"491801",0,25
"491802",0,5
"491803",0,2
"491816",0,25
"491819",0,58
"491821",0,3
"491822",0,3
"491825",0,58
"491826",0,4
"491827",0,1
"491829",0,2
"491830",0,55
"491831",0,1
"491832",0,8
"491833",0,1
"491835",0,1
"491836",0,11
"491845",0,12
"491849",0,3
"491853",0,1
"491854",0,37
"491857",0,14
"491858",0,103
"491859",0,13
"491860",0,11
"491863",0,4
"491864",0,4
"491865",0,17
"491866",0,2
"491867",0,36
"491869",0,1
"491871",0,14
"491872",1,19
"491874",0,1
"491875",0,179
"491876",0,4
"491889",0,3
"491890",0,2
"491899",0,4
"491900",0,111
"491903",0,3
"491920",0,3
"491922",0,1
"491926",0,5
"491928",0,1
"491933",0,1
"491940",0,1
"491942",0,1
"491945",0,7
"491946",0,1
"491947",0,1
"491955",0,5
"491956",1,1
"491957",0,7
"491958",0,2
"491959",0,8
"491960",0,1
"491963",0,1
"491964",0,6
"491965",0,6
"491966",0,1
"491967",0,4
"491968",0,2
"491969",0,1
"491970",0,2
"491971",0,1
"492034",0,324
"492140",0,14
"492269",2,53
"492270",0,100
"492272",0,176
"492305",0,3
"492306",0,2
"492307",0,3
"492309",0,13
"492310",0,2
"492311",0,2
"492312",0,2
"492314",0,8
"492316",0,29
"492317",0,13
"492318",0,3
"492319",0,5
"492320",0,6
"492321",0,2
"492326",0,8
"492327",0,4
"492328",0,7
"492329",0,3
"492330",0,3
"492331",0,5
"492332",0,6
"492333",0,3
"492334",0,4
"492335",0,14
"492336",0,15
"492337",0,27
"492338",0,3
"492339",0,11
"492340",0,2
"492341",0,9
"492343",0,1
"492344",0,6
"492346",0,5
"492347",0,10
"492348",0,8
"492351",0,12
"492353",0,5
"492355",0,3
"492356",0,11
"492357",1,1
"492363",0,12
"492364",0,4
"492365",0,9
"492366",0,12
"492367",0,6
"492369",0,12
"492370",0,5
"492371",0,9
"492372",0,3
"492374",0,5
"492375",0,13
"492376",0,2
"492377",0,12
"492378",0,18
"492379",0,8
"492380",0,8
"492381",0,2
"492382",0,2
"492383",0,7
"492384",0,2
"492385",0,4
"492386",0,6
"492387",0,10
"492389",0,5
"492391",0,2
"492395",0,2
"492397",0,5
"492407",1,1
"492410",0,2
"492411",5,8
"492412",0,10
"492413",0,2
"492417",0,1
"492424",0,2
"492431",0,16
"492435",0,2
"492436",0,2
"492438",0,2
"492458",0,3
"492462",0,5
"492467",8,8
"492555",0,3
"492563",0,36
"492564",0,98
"492573",0,33
"492585",0,1
"492586",0,28
"492587",0,18
"492588",0,2
"492589",0,2
"492591",0,2
"492592",0,3
"492594",0,1
"492595",0,5
"492596",0,39
"492607",0,6
"492694",0,2
"492700",0,1
"492752",0,3
"492788",0,24
"492790",0,32
"492808",0,39
"492810",0,25
"492812",0,1
"492814",0,152
"492815",0,17
"492816",0,7
"492817",0,12
"492818",0,29
"492823",1,94
